mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
15,白滝山,summit-candidate:0eff3d1ea2b48d73,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,456.90483803547824,504,47.1,0.73,2,3,0.04,false,true,medium,high,high,resolve_conflict,location_strong_match,伊予市,,same_municipality,伊予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=白滝山(#15); candidate=summit-candidate:0eff3d1ea2b48d73; track=""谷上山・権現山・白滝山・障子山""; score=0.63; name_tier=strong; ele_diff=47.1m; loc=strong_overlap; act_conf=high"
15,白滝山,summit-candidate:2c817617699a0a45,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,485.20803085647475,504,18.79,0.69,3,2,0.12,false,true,medium,medium,low,low_priority,location_uncertain_keep,伊予市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=白滝山(#15); candidate=summit-candidate:2c817617699a0a45; track=""谷上山・権現山・白滝山・障子山""; score=0.69; name_tier=strong; ele_diff=18.79m; loc=strong_overlap; act_conf=high"
16,障子山,summit-candidate:a0ef25e9a532b62e,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,888.5027304594954,885,3.5,0.68,1,1,0.01,true,true,medium,high,high,resolve_conflict,location_uncertain_keep,伊予市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate,"mountain=障子山(#16); candidate=summit-candidate:a0ef25e9a532b62e; track=""谷上山・権現山・白滝山・障子山""; score=0.68; name_tier=strong; ele_diff=3.5m; loc=mismatch_warning; act_conf=high"
16,障子山,summit-candidate:0eff3d1ea2b48d73,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,456.90483803547824,885,428.1,0.67,2,4,0.1,false,false,medium,high,high,resolve_conflict,location_strong_match,伊予市,,same_municipality,伊予市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=障子山(#16); candidate=summit-candidate:0eff3d1ea2b48d73; track=""谷上山・権現山・白滝山・障子山""; score=0.57; name_tier=strong; ele_diff=428.1m; loc=strong_overlap; act_conf=high"
16,障子山,summit-candidate:2c817617699a0a45,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,485.20803085647475,885,399.79,0.57,3,6,0,false,false,medium,medium,low,low_priority,location_uncertain_keep,伊予市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=障子山(#16); candidate=summit-candidate:2c817617699a0a45; track=""谷上山・権現山・白滝山・障子山""; score=0.57; name_tier=strong; ele_diff=399.79m; loc=strong_overlap; act_conf=high"
17,伽藍山,summit-candidate:da46e12c02d47edf,yamap_2022-02-09_10_01.gpx,佐田岬と伽藍山,413.7400702411658,414,0.26,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=伽藍山(#17); candidate=summit-candidate:da46e12c02d47edf; track=""佐田岬と伽藍山""; score=0.75; name_tier=strong; ele_diff=0.26m; loc=strong_overlap; act_conf=high"
17,伽藍山,summit-candidate:40d5b4863907057a,yamap_2022-02-09_10_01.gpx,佐田岬と伽藍山,50.463046185756546,414,363.54,0.67,2,1,0.17,false,true,medium,medium,low,low_priority,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=伽藍山(#17); candidate=summit-candidate:40d5b4863907057a; track=""佐田岬と伽藍山""; score=0.57; name_tier=strong; ele_diff=363.54m; loc=strong_overlap; act_conf=high"
17,伽藍山,summit-candidate:f3bf8b21a01f29ef,yamap_2025-10-23_16_38.gpx,堂堂山,408.84971455495605,414,5.15,0.5,3,3,0.17,false,true,low,medium,low,low_priority,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous|timezone_sensitive_activity_link,top_3_with_evidence,low_priority_alternative,"mountain=伽藍山(#17); candidate=summit-candidate:f3bf8b21a01f29ef; track=""堂堂山""; score=0.4; name_tier=none; ele_diff=5.15m; loc=strong_overlap; act_conf=high"
18,塩ヶ森,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,526,3.32,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=塩ヶ森(#18); candidate=summit-candidate:0c210f0edfbda06f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.75; name_tier=strong; ele_diff=3.32m; loc=strong_overlap; act_conf=high"
18,塩ヶ森,summit-candidate:24dc6cf37ce4e715,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,646.4833333333332,526,120.48,0.67,2,4,0,false,false,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=塩ヶ森(#18); candidate=summit-candidate:24dc6cf37ce4e715; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.57; name_tier=strong; ele_diff=120.48m; loc=strong_overlap; act_conf=high"
18,塩ヶ森,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,526,74.8,0.67,3,3,0,false,true,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=塩ヶ森(#18); candidate=summit-candidate:a637fbc518f58ac5; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.57; name_tier=strong; ele_diff=74.8m; loc=strong_overlap; act_conf=high"
19,番駄ヶ森,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,605,4.2,0.85,1,1,0.12,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=番駄ヶ森(#19); candidate=summit-candidate:a637fbc518f58ac5; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.75; name_tier=strong; ele_diff=4.2m; loc=strong_overlap; act_conf=high"
19,番駄ヶ森,summit-candidate:24dc6cf37ce4e715,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,646.4833333333332,605,41.48,0.73,2,3,0,false,true,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=番駄ヶ森(#19); candidate=summit-candidate:24dc6cf37ce4e715; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.63; name_tier=strong; ele_diff=41.48m; loc=strong_overlap; act_conf=high"
19,番駄ヶ森,summit-candidate:d4dc6f2bbe1f994f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,643.7166666666667,605,38.72,0.73,3,3,0.06,false,true,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=番駄ヶ森(#19); candidate=summit-candidate:d4dc6f2bbe1f994f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.63; name_tier=strong; ele_diff=38.72m; loc=strong_overlap; act_conf=high"
20,ケタ山,summit-candidate:24dc6cf37ce4e715,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,646.4833333333332,659,12.52,0.79,1,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=ケタ山(#20); candidate=summit-candidate:24dc6cf37ce4e715; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.69; name_tier=strong; ele_diff=12.52m; loc=strong_overlap; act_conf=high"
20,ケタ山,summit-candidate:d4dc6f2bbe1f994f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,643.7166666666667,659,15.28,0.79,2,2,0.12,false,true,medium,medium,high,check_close_alternatives,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=ケタ山(#20); candidate=summit-candidate:d4dc6f2bbe1f994f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.69; name_tier=strong; ele_diff=15.28m; loc=strong_overlap; act_conf=high"
20,ケタ山,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,659,136.32,0.67,3,3,0,false,true,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=ケタ山(#20); candidate=summit-candidate:0c210f0edfbda06f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.57; name_tier=strong; ele_diff=136.32m; loc=strong_overlap; act_conf=high"
21,大磨山,summit-candidate:24dc6cf37ce4e715,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,646.4833333333332,648,1.52,0.85,1,1,0,true,true,medium,medium,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=大磨山(#21); candidate=summit-candidate:24dc6cf37ce4e715; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.75; name_tier=strong; ele_diff=1.52m; loc=strong_overlap; act_conf=high"
21,大磨山,summit-candidate:d4dc6f2bbe1f994f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,643.7166666666667,648,4.28,0.85,2,1,0.12,false,true,medium,medium,high,check_close_alternatives,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=大磨山(#21); candidate=summit-candidate:d4dc6f2bbe1f994f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.75; name_tier=strong; ele_diff=4.28m; loc=strong_overlap; act_conf=high"
21,大磨山,summit-candidate:a637fbc518f58ac5,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,600.8033333333334,648,47.2,0.73,3,2,0.06,false,true,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=大磨山(#21); candidate=summit-candidate:a637fbc518f58ac5; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.63; name_tier=strong; ele_diff=47.2m; loc=strong_overlap; act_conf=high"
22,鍵山（象ヶ森）,summit-candidate:c2491268ea5645b7,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,801.5633333333334,804,2.44,0.85,1,1,0.18,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=鍵山（象ヶ森）(#22); candidate=summit-candidate:c2491268ea5645b7; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.75; name_tier=strong; ele_diff=2.44m; loc=strong_overlap; act_conf=high"
22,鍵山（象ヶ森）,summit-candidate:0c210f0edfbda06f,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,522.6766666666666,804,281.32,0.67,2,5,0,false,false,medium,medium,low,low_priority,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=鍵山（象ヶ森）(#22); candidate=summit-candidate:0c210f0edfbda06f; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.57; name_tier=strong; ele_diff=281.32m; loc=strong_overlap; act_conf=high"
22,鍵山（象ヶ森）,summit-candidate:24dc6cf37ce4e715,yamap_2022-02-11_08_26.gpx,塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）,646.4833333333332,804,157.52,0.67,3,5,0,false,false,medium,high,high,resolve_conflict,location_strong_match,東温市,,same_municipality,東温市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=鍵山（象ヶ森）(#22); candidate=summit-candidate:24dc6cf37ce4e715; track=""塩ヶ森・番駄ヶ森・ケタ山・大磨山・鍵山（象ヶ森）""; score=0.57; name_tier=strong; ele_diff=157.52m; loc=strong_overlap; act_conf=high"
23,天神山,summit-candidate:543b4550a3ef3e87,yamap_2022-02-15_10_36.gpx,天神山・御幸寺山,195.11333333333334,200,4.89,0.85,1,1,0.06,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=天神山(#23); candidate=summit-candidate:543b4550a3ef3e87; track=""天神山・御幸寺山""; score=0.75; name_tier=strong; ele_diff=4.89m; loc=strong_overlap; act_conf=high"
23,天神山,summit-candidate:5aff666aa93b3a17,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,181.12,200,18.88,0.79,2,3,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=天神山(#23); candidate=summit-candidate:5aff666aa93b3a17; track=""大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山""; score=0.69; name_tier=strong; ele_diff=18.88m; loc=strong_overlap; act_conf=high"
23,天神山,summit-candidate:5e94c87cc5fcc87b,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,173.09,200,26.91,0.79,3,3,0.06,false,true,medium,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,low_priority_alternative,"mountain=天神山(#23); candidate=summit-candidate:5e94c87cc5fcc87b; track=""大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山""; score=0.69; name_tier=strong; ele_diff=26.91m; loc=strong_overlap; act_conf=high"
