"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"386","幻城下城","summit-candidate:4d0f5f75da9165b8","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-15_12_35.gpx","石灰山・古法皇山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:4d0f5f75da9165b8; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:6b836f5beefdd52c","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-10_10_25.gpx","館山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:6b836f5beefdd52c; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:7c680b0eed0187fa","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-12_09_19.gpx","道後山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:7c680b0eed0187fa; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:82d3009a6c1b2511","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-10-03_14_57.gpx","雄甲山・雌甲山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:82d3009a6c1b2511; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:afc2e407c1d6b464","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-09_09_27.gpx","大頭山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:afc2e407c1d6b464; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:c6ced2088a2376f5","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-21_12_43.gpx","石神山・金比羅山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:c6ced2088a2376f5; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:d456af62868c5044","22","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-10_08_18.gpx","姫政山","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:d456af62868c5044; grounding_match=grounding_unavailable; score=0.15"
"386","幻城下城","summit-candidate:e7b64a377534c79e","23","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2026-01-04_11_16.gpx","峠ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=幻城下城(#386); candidate=summit-candidate:e7b64a377534c79e; grounding_match=grounding_unavailable; score=0.15"
"387","階上山","summit-candidate:276fed5ecb7b3eb4","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-02_13_17.gpx","階上山","not_in_stage21","grounding_response_without_coordinate","mountain=階上山(#387); candidate=summit-candidate:276fed5ecb7b3eb4; grounding_match=grounding_unavailable; score=0.63"
"387","階上山","summit-candidate:3111fcf6a23addd2","2","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-08-27_06_05.gpx","北三方ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=階上山(#387); candidate=summit-candidate:3111fcf6a23addd2; grounding_match=grounding_unavailable; score=0.21"
