"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"411","野地峰","review_required_insufficient_evidence","true","summit-candidate:17a471cc45af2c05","0.448","summit-candidate:8326f30918c16cbe","0.08800000000000002","usable","true","false","10372","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"412","黒岩山","review_required_insufficient_evidence","true","summit-candidate:e93bba1998d4efb5","0.448","summit-candidate:8326f30918c16cbe","0.08800000000000002","usable","true","false","9872.7","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"413","大野山","review_required_insufficient_evidence","true","summit-candidate:53bf856dccad5eab","0.448","summit-candidate:8326f30918c16cbe","0.08800000000000002","usable","true","false","14071.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"414","水なし山","review_required_insufficient_evidence","true","summit-candidate:403c0894babcf279","0.504","","","usable","true","false","7725.6","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"415","貝渚山","review_required_insufficient_evidence","true","summit-candidate:403c0894babcf279","0.456","summit-candidate:00dfcd8bd36a1f00","0.0020000000000000018","usable","true","false","8930","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"416","谷崎山","review_required_no_grounding","true","summit-candidate:0d157ed871f76807","0.63","summit-candidate:77bb5774f7fa012e","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"417","東黒森","review_required_insufficient_evidence","true","summit-candidate:20f1c44b99e3d708","0.448","","","usable","true","false","949.7","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"418","伊吹山","review_required_insufficient_evidence","true","summit-candidate:e79e77da4bfd1f13","0.504","","","usable","true","false","2273.8","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"419","小牛城","review_required_insufficient_evidence","true","summit-candidate:ba78489e4d448645","0.504","summit-candidate:c7ff156edb321d12","0.2","usable","true","false","22700.7","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"420","正木ノ森","review_required_no_grounding","true","summit-candidate:1c085703f9a891aa","0.63","summit-candidate:09c1602c02ce7f78","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"421","五段城","review_required_no_grounding","true","summit-candidate:00dfcd8bd36a1f00","0.56","summit-candidate:eb3b108c5d508377","0.28","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"422","天狗ノ森","review_required_insufficient_evidence","true","summit-candidate:54dc6f5d29d60052","0.736","","","usable","true","false","349.5","far_grounding_candidate","5.4","exact","exact","","","false","1","0","0","insufficient_support",""
"423","鶴ノ子ノ頭","review_required_insufficient_evidence","true","summit-candidate:65906dbbd6e5b747","0.456","summit-candidate:19713e48698f3e2a","0.15200000000000002","usable","true","false","5995.7","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"424","千秋寺山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"425","黒川山","review_required_no_grounding","true","summit-candidate:6b97922a3935a9a5","0.57","summit-candidate:56e8244e578a141a","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"426","前社ヶ森","review_required_insufficient_evidence","true","summit-candidate:109bc31ba8b3aa15","0.408","summit-candidate:56e8244e578a141a","0.04799999999999999","usable","true","false","2970.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"427","剣山","review_required_insufficient_evidence","true","summit-candidate:109bc31ba8b3aa15","0.504","summit-candidate:56e8244e578a141a","0.14400000000000002","usable","true","false","2249.1","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"428","東光森山","review_required_insufficient_evidence","true","summit-candidate:6358c7fb40ce841e","0.504","summit-candidate:accbb6cf4fee8a2f","0.09600000000000003","usable","true","false","8363.1","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"429","別子山","review_required_insufficient_evidence","true","summit-candidate:69652a1c97f3b2eb","0.504","summit-candidate:4b66146264e5e167","0.14400000000000002","usable","true","false","5180.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"430","三ッ森山","review_required_no_grounding","true","summit-candidate:8f124a2a1de32654","0.63","summit-candidate:b2662116bd1858b6","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"431","大座礼山","review_required_insufficient_evidence","true","summit-candidate:20557338e1ab5de6","0.448","summit-candidate:b2662116bd1858b6","0.08800000000000002","usable","true","false","3904.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"432","三つ足山","review_required_insufficient_evidence","true","summit-candidate:565ba3761956d9b3","0.456","summit-candidate:a80dd0489247a839","0.008000000000000007","usable","true","false","7431","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"433","大森山","review_required_insufficient_evidence","true","summit-candidate:565ba3761956d9b3","0.504","summit-candidate:a80dd0489247a839","0.10399999999999998","usable","true","false","9964.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"434","佐々連尾山","review_required_insufficient_evidence","true","summit-candidate:565ba3761956d9b3","0.456","summit-candidate:a80dd0489247a839","0.10400000000000004","usable","true","false","11004.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"435","東ノ冠岳","review_required_insufficient_evidence","true","summit-candidate:22e40e9eb117a033","0.46","summit-candidate:b73a23fa4b3abc39","0.15600000000000003","usable","true","false","468.7","far_grounding_candidate","400.1","exact","exact","","","false","2","0","0","insufficient_support",""
"436","大峰","review_required_no_grounding","true","summit-candidate:1946316119cd7251","0.63","summit-candidate:8de328f982753d58","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","32","0","0","no_usable_coordinate",""
"437","堂堂山","review_required_no_grounding","true","summit-candidate:f3bf8b21a01f29ef","0.63","summit-candidate:da46e12c02d47edf","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","31","0","0","no_usable_coordinate",""
"438","堂所山","review_required_no_grounding","true","summit-candidate:192b785fe79890e5","0.63","summit-candidate:d71483d289d0c575","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"439","天満山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"440","霧立山","review_required_no_grounding","true","summit-candidate:b319c20dc9ecb5f1","0.57","summit-candidate:9fe4d21715424f17","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","13","0","0","no_usable_coordinate",""
"441","地蔵山","review_required_no_grounding","true","summit-candidate:9fe4d21715424f17","0.57","summit-candidate:b319c20dc9ecb5f1","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"442","天道ヶ頭","review_required_no_grounding","true","summit-candidate:8d1f2bd134bed04d","0.63","summit-candidate:6b0155a434d72d79","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","14","0","0","no_usable_coordinate",""
"443","根太山","review_required_no_grounding","true","summit-candidate:b1bd2a482a691bd8","0.57","summit-candidate:40260be41579ab8f","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","26","0","0","no_usable_coordinate",""
"444","紅葉山","review_required_insufficient_evidence","true","summit-candidate:6b62cbb916ef874d","0.504","summit-candidate:d663a75e24f23530","0","usable","true","false","2949.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"445","梁瀬山","review_required_insufficient_evidence","true","summit-candidate:6b62cbb916ef874d","0.504","summit-candidate:d663a75e24f23530","0","usable","true","false","2443.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"446","池ノ城山","review_required_insufficient_evidence","true","summit-candidate:f028aab45221cee6","0.456","","","usable","true","false","14053.5","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"447","峠ヶ森","review_required_no_grounding","true","summit-candidate:e7b64a377534c79e","0.57","summit-candidate:23c112538ef91e0d","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"448","雨森山","review_required_no_grounding","true","summit-candidate:730e21bca5cdf60d","0.57","summit-candidate:e55456349660bd14","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"449","御在所山","review_required_insufficient_evidence","true","summit-candidate:17c3649ad9b147ce","0.504","summit-candidate:61f36127d879648f","0.2","usable","true","false","13389.3","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"450","高雄山","review_required_insufficient_evidence","true","summit-candidate:a271a6c73ad11b69","0.448","","","usable","true","false","25246.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"451","陣が森岳","review_required_no_grounding","true","summit-candidate:1fd59e0e67624706","0.63","summit-candidate:23316af255d30882","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","24","0","0","no_usable_coordinate",""
"452","黒岩岳","review_required_no_grounding","true","summit-candidate:61304308f9a58d0d","0.63","summit-candidate:ce7fc6697696cde7","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","12","0","0","no_usable_coordinate",""
"453","大判山","review_required_no_grounding","true","summit-candidate:fa9a4432fbf76027","0.63","summit-candidate:37c3a34c16599379","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","14","0","0","no_usable_coordinate",""
"454","竜王の峰","review_required_insufficient_evidence","true","summit-candidate:51c8bc6a368c422c","0.504","","","usable","true","false","12715","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"455","船ヶ迫岳","review_required_insufficient_evidence","true","summit-candidate:4a22801b12460992","0.408","summit-candidate:ce7fc6697696cde7","0.055999999999999994","usable","true","false","5638.5","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"456","鎌倉山","review_required_insufficient_evidence","true","summit-candidate:4a22801b12460992","0.504","summit-candidate:ce7fc6697696cde7","0.10399999999999998","usable","true","false","5028.3","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"457","槇ノ山","review_required_no_grounding","true","summit-candidate:f39b40bd0d9b0192","0.63","summit-candidate:fcfb64bccceb89d4","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"458","遠見山","review_required_no_grounding","true","summit-candidate:e55456349660bd14","0.63","summit-candidate:730e21bca5cdf60d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"459","高森山","review_required_insufficient_evidence","true","summit-candidate:a9b00b48e0c94eab","0.448","summit-candidate:682d61b87016166b","0.14400000000000002","usable","true","false","1041","grounding_contradicted_or_unrelated","","","","","","false","9","0","0","insufficient_support",""
"460","牛の峰","review_required_no_grounding","true","summit-candidate:bd8fda9e743f2008","0.57","summit-candidate:6adfa15b8dbd8966","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"461","尻高峰","review_required_insufficient_evidence","true","summit-candidate:6adfa15b8dbd8966","0.36","summit-candidate:bd8fda9e743f2008","0","usable","true","false","1419.3","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"462","鞍掛山","review_required_insufficient_evidence","true","summit-candidate:6b19d2116121b615","0.504","","","usable","true","false","3127.5","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"463","大畑山","review_required_insufficient_evidence","true","summit-candidate:bb84b00f3a929195","0.448","","","usable","true","false","13140.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"464","飯之山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"465","権現山","review_required_insufficient_evidence","true","summit-candidate:6756239601754708","0.504","summit-candidate:047b9599ec28c6ad","0.055999999999999994","usable","true","false","1915.4","grounding_contradicted_or_unrelated","","","","","","false","22","0","0","insufficient_support",""
"466","大森山","review_required_insufficient_evidence","true","summit-candidate:b3cf76c035511afe","0.504","summit-candidate:830c63408bf56cc5","0.2","usable","true","false","18509.3","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"467","高森山","review_required_insufficient_evidence","true","summit-candidate:f55ffb534aa2ae4c","0.504","summit-candidate:5f31b84e049f61fa","0.04799999999999999","usable","true","false","24499.9","grounding_contradicted_or_unrelated","","","","","","false","9","0","0","insufficient_support",""
"468","町木山","review_required_no_grounding","true","summit-candidate:19ab381ef6c337af","0.57","summit-candidate:428f403ddcc5a31a","0.11999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"469","寒台山","review_required_insufficient_evidence","true","summit-candidate:428f403ddcc5a31a","0.448","summit-candidate:7a8dca9b423536f5","0.08800000000000002","usable","true","false","3896","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"470","鎧掛山","review_required_insufficient_evidence","true","summit-candidate:5f31b84e049f61fa","0.456","summit-candidate:f55ffb534aa2ae4c","0.04800000000000004","usable","true","false","24073.2","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"471","花見山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"472","剣ノ山","review_required_insufficient_evidence","true","summit-candidate:7a53852cc6c3e971","0.448","summit-candidate:740ae36ed8c63d60","0","usable","true","false","11435.2","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"473","三傍示山","review_required_insufficient_evidence","true","summit-candidate:78274ad93e160452","0.504","summit-candidate:737ce2580de91527","0.14400000000000002","usable","true","false","12264.9","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"474","塩塚峰","review_required_insufficient_evidence","true","summit-candidate:737ce2580de91527","0.504","summit-candidate:0d5802be6f4a6c6e","0.09600000000000003","usable","true","false","6637.3","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"475","登議城山","review_required_no_grounding","true","summit-candidate:9fe27d7d4a51aa70","0.63","summit-candidate:4a22801b12460992","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"476","愛宕山","review_required_no_grounding","true","summit-candidate:c6ea08c2953b4cb8","0.57","summit-candidate:22b4a5a5c856bf4d","0.18999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","32","0","0","no_usable_coordinate",""
"477","笠松山東峰","review_required_insufficient_evidence","true","summit-candidate:8f25ad4ff380df77","0.456","","","usable","true","false","2334.3","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"478","尻割山","review_required_insufficient_evidence","true","summit-candidate:91ebf1d99654d5b2","0.46","summit-candidate:27c1036d4aa2230e","0","usable","true","false","440.6","far_grounding_candidate","182.3","exact","exact","","","false","2","0","0","insufficient_support",""
"479","四本松","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"480","権現山","review_required_insufficient_evidence","true","summit-candidate:e8b129f70e703be5","0.504","summit-candidate:84f974876f397da1","0.14400000000000002","usable","true","false","731.9","grounding_contradicted_or_unrelated","","","","","","false","22","0","0","insufficient_support",""
"481","呉石山","review_required_no_grounding","true","summit-candidate:784df3690acb5365","0.63","summit-candidate:fecfbf815fc6d5a7","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"482","峰畑山","review_required_no_grounding","true","summit-candidate:eb031d650d8e9a7a","0.56","summit-candidate:6adfa15b8dbd8966","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","11","0","0","no_usable_coordinate",""
"483","白木山","review_required_no_grounding","true","summit-candidate:ab39145b6a448b8d","0.63","summit-candidate:0bd3d051cdb972fd","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","23","0","0","no_usable_coordinate",""
"484","軽ノ山","review_required_insufficient_evidence","true","summit-candidate:084fa7c9e55252dc","0.504","","","usable","true","false","13052.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"485","野津子山","review_required_insufficient_evidence","true","summit-candidate:084fa7c9e55252dc","0.456","","","usable","true","false","12642.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"486","長山","review_required_no_grounding","true","summit-candidate:c246a8edb72dbebb","0.63","summit-candidate:7bda9ba8d2b47d6e","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"487","高研山","review_required_no_grounding","true","summit-candidate:314bd84876bc3fc3","0.57","summit-candidate:446b5fe1e7a8b2fd","0.36","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","12","0","0","no_usable_coordinate",""
"488","大ノ森","review_required_insufficient_evidence","true","summit-candidate:777bcc5c6ed2c27e","0.504","","","usable","true","false","16256.8","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"489","雨乞山","review_required_no_grounding","true","summit-candidate:f760bededfedfc09","0.63","summit-candidate:118b217506eb653f","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","27","0","0","no_usable_coordinate",""
"490","妙見森","review_required_insufficient_evidence","true","summit-candidate:118b217506eb653f","0.504","summit-candidate:cad0ade9ddec2b1a","0.10399999999999998","usable","true","false","4973.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"491","笹峠山","review_required_insufficient_evidence","true","summit-candidate:05007aaf499a4ecc","0.4","","","usable","true","false","5852.5","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"492","雨霧山","review_required_no_grounding","true","summit-candidate:d5d39ec66a34deb5","0.63","summit-candidate:f760bededfedfc09","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"493","三郷の辻","review_required_insufficient_evidence","true","summit-candidate:46ab73ee0e06e924","0.504","","","usable","true","false","14402","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"494","権現山","review_required_insufficient_evidence","true","summit-candidate:2011a6c909945d6f","0.456","summit-candidate:c7ac7ff98cacc074","0.15200000000000002","usable","true","false","13287.5","grounding_contradicted_or_unrelated","","","","","","false","22","0","0","insufficient_support",""
"495","雨乞山","review_required_no_grounding","true","summit-candidate:d0d3096d540f375e","0.63","summit-candidate:0f61b39e537be0a6","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"496","鼻欠山","review_required_no_grounding","true","summit-candidate:9e86644a708cb211","0.57","summit-candidate:3c28b6ebd5a97155","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"497","面木山","review_required_insufficient_evidence","true","summit-candidate:d5a6fcb592162088","0.504","summit-candidate:c87a377b77c80862","0.2","usable","true","false","6203","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"498","黒森","review_required_insufficient_evidence","true","summit-candidate:a96db37bf518f31a","0.448","summit-candidate:c87a377b77c80862","0.04799999999999999","usable","true","false","7550.6","grounding_contradicted_or_unrelated","","","","","","false","15","0","0","insufficient_support",""
"499","台ヶ森","review_required_insufficient_evidence","true","summit-candidate:7a5ca8d918f43720","0.36","summit-candidate:c9e357d000632346","0","usable","true","false","3205.4","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"500","丸山","review_required_insufficient_evidence","true","summit-candidate:453327d51d16e202","0.36","summit-candidate:b87c90ebd1eb0d06","0","usable","true","false","3102.8","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"501","大森山","review_required_insufficient_evidence","true","summit-candidate:565ba3761956d9b3","0.416","summit-candidate:a80dd0489247a839","0.04799999999999999","usable","true","false","37661.1","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"502","うつむき山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"503","妙見山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"504","鉢が森","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"505","高山寺山","review_required_insufficient_evidence","true","summit-candidate:101c1b0635c0bec0","0.264","","","usable","true","false","75689.4","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"506","陣ヶ森","review_required_insufficient_evidence","true","summit-candidate:e084389cc60ad329","0.32","summit-candidate:e7e4429a39f6359f","0","usable","true","false","24182.4","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"507","牛ヶ首","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"508","三石山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"509","感応寺山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"510","水無権現","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"511","秋葉山","review_required_insufficient_evidence","true","summit-candidate:f12898f5821b63b8","0.32","summit-candidate:23316af255d30882","0","usable","true","false","11905.5","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"512","黒山","review_required_insufficient_evidence","true","summit-candidate:99b1b356cad63b98","0.32","summit-candidate:64a47ed9c06f56d5","0","usable","true","false","50968.7","grounding_contradicted_or_unrelated","","","","","","false","10","0","0","insufficient_support",""
"513","大野山","review_required_insufficient_evidence","true","summit-candidate:53bf856dccad5eab","0.32","summit-candidate:8326f30918c16cbe","0","usable","true","false","95296.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"514","棟山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"515","星ヶ森","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"516","草屋敷","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"517","大熊山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"518","笠松山","review_required_insufficient_evidence","true","summit-candidate:9d5a3bd31bedfeda","0.32","summit-candidate:8f25ad4ff380df77","0","usable","true","false","34380.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"519","蒲山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"520","牛ノ峯","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"521","小森","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"522","辻ヶ峰","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"523","常住","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"524","熊鷹山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"525","櫛ヶ峰","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"526","大旗山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"527","兵庫山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"528","生之越","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"529","玉取山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"530","三ヶ森","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"531","扇山","review_required_insufficient_evidence","true","summit-candidate:9acc21860aa8a208","0.32","","","usable","true","false","40649.3","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
