mountain_no,mountain_name,summit_candidate_id,candidate_rank_for_mountain,candidate_rank_for_summit_candidate,combined_candidate_score,confidence,match_status,candidate_generation_strategy,source_gpx_basename,track_name,candidate_lat,candidate_lon,candidate_ele_m,grounding_distance_m,csv_coordinate_distance_m,elevation_diff_m,municipality_compatibility,name_evidence_tier,needs_human_review,review_reason_codes,notes
55,明神山,summit-candidate:3259dfe3d9ce60c5,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:45439217573adfc4,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:a0c5556d9432a199,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-09-23_07_35.gpx,中津山(明神山)・猿越山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:bd875ddf4679d1f7,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-09-23_07_35.gpx,中津山(明神山)・猿越山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:eb3b108c5d508377,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-09-23_07_35.gpx,中津山(明神山)・猿越山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:0bd3d051cdb972fd,6,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-12-08_06_59.gpx,本尊山・秋葉山・立烏帽子山・明神山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:23316af255d30882,7,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-12-08_06_59.gpx,本尊山・秋葉山・立烏帽子山・明神山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:f12898f5821b63b8,8,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-12-08_06_59.gpx,本尊山・秋葉山・立烏帽子山・明神山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
55,明神山,summit-candidate:fec0bb942061619b,9,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-09-23_07_35.gpx,中津山(明神山)・猿越山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:3259dfe3d9ce60c5,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:452c10a1db199870,2,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:45439217573adfc4,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-23_07_38.gpx,明神山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:5aff666aa93b3a17,4,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:5e94c87cc5fcc87b,5,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
56,潮見山,summit-candidate:c2c9094225d1da63,6,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
57,十門山(十門城址),summit-candidate:555fd1e3be8780dd,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
57,十門山(十門城址),summit-candidate:a94564816fd4afff,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
58,ヨソ山,summit-candidate:555fd1e3be8780dd,1,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
58,ヨソ山,summit-candidate:59c561a08189d6b9,2,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-29_08_35.gpx,皿ヶ森・経座ヶ森・ヨソ山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
58,ヨソ山,summit-candidate:7c532ef1be71a4d1,3,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-29_08_35.gpx,皿ヶ森・経座ヶ森・ヨソ山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
58,ヨソ山,summit-candidate:a94564816fd4afff,4,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-25_12_12.gpx,十門山(十門城址)・ヨソ山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
59,忽那山,summit-candidate:daa8d4127fc92552,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2022-04-06_09_25.gpx,忽那山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
60,鬼ヶ城山,summit-candidate:27c1036d4aa2230e,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
60,鬼ヶ城山,summit-candidate:40068653b28bad40,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
60,鬼ヶ城山,summit-candidate:7ceb76663c2bb81b,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
60,鬼ヶ城山,summit-candidate:91ebf1d99654d5b2,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
60,鬼ヶ城山,summit-candidate:babbcdf7bbd23463,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
61,三本杭,summit-candidate:27c1036d4aa2230e,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
61,三本杭,summit-candidate:40068653b28bad40,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
61,三本杭,summit-candidate:7ceb76663c2bb81b,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
61,三本杭,summit-candidate:91ebf1d99654d5b2,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
61,三本杭,summit-candidate:babbcdf7bbd23463,5,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
62,八面山,summit-candidate:27c1036d4aa2230e,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
62,八面山,summit-candidate:40068653b28bad40,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
62,八面山,summit-candidate:7ceb76663c2bb81b,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
62,八面山,summit-candidate:91ebf1d99654d5b2,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
62,八面山,summit-candidate:babbcdf7bbd23463,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:27c1036d4aa2230e,1,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:40068653b28bad40,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:7ceb76663c2bb81b,3,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:91ebf1d99654d5b2,4,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:babbcdf7bbd23463,5,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-08_09_33.gpx,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:452c10a1db199870,6,9,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:5aff666aa93b3a17,7,9,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:5e94c87cc5fcc87b,8,9,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
63,大久保山,summit-candidate:c2c9094225d1da63,9,9,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-03-20_07_06.gpx,大久保山・八里ヶ峠・中坂山・天神山・室岡山・潮見山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
64,大月山,summit-candidate:6ba0d3c6b0fb6b96,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-09_14_44.gpx,大月山・高縄山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
64,大月山,summit-candidate:9a68e7a3a97831ff,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-09_14_44.gpx,大月山・高縄山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
65,引地山,summit-candidate:b06e13a9483478e5,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
65,引地山,summit-candidate:7a1f0e8b5f9e5cc2,2,1,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-15_11_52.gpx,皿ヶ嶺・引地山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
66,東三方ヶ森,summit-candidate:77bb5774f7fa012e,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-16_07_39.gpx,東三方ヶ森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
66,東三方ヶ森,summit-candidate:8e8035372e25eb9d,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-16_07_39.gpx,東三方ヶ森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
66,東三方ヶ森,summit-candidate:d06b9d5365beffaa,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-16_07_39.gpx,東三方ヶ森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
66,東三方ヶ森,summit-candidate:b6f296c230c1891d,4,1,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-04-16_07_39.gpx,東三方ヶ森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;near_tie_candidates_for_mountain,
67,甲が森,summit-candidate:50d68ea03af3c4ff,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2022-04-22_11_13.gpx,甲が森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
68,三滝山,summit-candidate:da65a16f23740e83,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-04-22_12_22.gpx,三滝山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
69,雨包山,summit-candidate:6198ad7009d86ec2,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2022-04-22_14_13.gpx,雨包山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
