mountain_no,mountain_name,summit_candidate_id,grounding_assisted_candidate_score,grounding_match_status,grounding_distance_m,grounding_elevation_diff_m,candidate_lat,candidate_lon,candidate_ele_m,mountain_elevation_m,candidate_rank_for_mountain,track_name,grounding_reason_codes
296,桂ヶ森,summit-candidate:16e9de2bedeb2d1c,0.15,grounding_unavailable,,,33.7433387,132.9562696,1252.3999999999999,1224,17,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:17b2365d322cd022,0.15,grounding_unavailable,,,33.9071584,132.9439167,1212.63,1224,18,楢原山・古権現山・中三方ヶ森,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:2f7dbee4c5bde53e,0.15,grounding_unavailable,,,33.9280045,133.4790952,1251.9766666666667,1224,19,寒川山・鋸山・七々木山・豊受山・赤星山,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:4311f3ae9948ea08,0.15,grounding_unavailable,,,33.8989598,133.3586627,1239.3733333333334,1224,20,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:5cb1fa3d9dcf60f5,0.15,grounding_unavailable,,,33.7477413,132.9624107,1237.0966666666666,1224,21,割石峠山・石墨山・法師山・白猪山・根無山・樽谷山・梅ヶ谷山,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:77bb5774f7fa012e,0.15,grounding_unavailable,,,33.8997373,132.9587422,1199.216666666667,1224,22,東三方ヶ森,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:83f3af0488659ac8,0.15,grounding_unavailable,,,33.8940921,132.9178729,1212.2866666666666,1224,23,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:d5d39ec66a34deb5,0.15,grounding_unavailable,,,33.5549522,132.8679548,1235.86,1224,24,雨霧山,grounding_response_without_coordinate
296,桂ヶ森,summit-candidate:eaabf45a5163fb65,0.15,grounding_unavailable,,,33.9274448,133.4799523,1251.2133333333334,1224,25,寒川山・鋸山・七々木山・豊受山・赤星山,grounding_response_without_coordinate
297,狼ヶ城山,summit-candidate:95a8fa74fd4af7b0,0.504,grounding_contradicted_or_unrelated,5255.1,,33.5763649,132.9111904,1376.7700000000002,1380,1,狼ヶ城山,grounding_far_from_candidate
