mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,top_candidate_ele_m,mountain_elevation_m,top_elevation_diff_m,csv_coordinate_distance_m,location_summary,activity_link_summary,needs_human_review,review_reason_codes,notes
491,笹峠山,24,summit-candidate:05007aaf499a4ecc,0.62,medium,笹峠山,yamap_2026-03-21_13_44.gpx,967.04,954,13.04,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=笹峠山(#491); candidate=summit-candidate:05007aaf499a4ecc; track=""笹峠山""; score=0.62; name_tier=strong; ele_diff=13.04m; loc=mismatch_warning; act_conf=high"
492,雨霧山,25,summit-candidate:d5d39ec66a34deb5,0.75,medium,雨霧山,yamap_2026-03-21_14_58.gpx,1235.86,1245,9.14,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=雨霧山(#492); candidate=summit-candidate:d5d39ec66a34deb5; track=""雨霧山""; score=0.75; name_tier=strong; ele_diff=9.14m; loc=strong_overlap; act_conf=high"
493,三郷の辻,20,summit-candidate:46ab73ee0e06e924,0.75,medium,三郷の辻,yamap_2026-04-11_09_14.gpx,926.77,931,4.23,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=三郷の辻(#493); candidate=summit-candidate:46ab73ee0e06e924; track=""三郷の辻""; score=0.75; name_tier=strong; ele_diff=4.23m; loc=strong_overlap; act_conf=high"
494,権現山,58,summit-candidate:2011a6c909945d6f,0.69,medium,権現山,yamap_2026-04-12_11_03.gpx,102.87,117,14.13,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=権現山(#494); candidate=summit-candidate:2011a6c909945d6f; track=""権現山""; score=0.69; name_tier=strong; ele_diff=14.13m; loc=strong_overlap; act_conf=high"
495,雨乞山,22,summit-candidate:d0d3096d540f375e,0.75,medium,雨乞山,yamap_2026-04-19_07_43.gpx,496.60,499,2.4,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=雨乞山(#495); candidate=summit-candidate:d0d3096d540f375e; track=""雨乞山""; score=0.75; name_tier=strong; ele_diff=2.4m; loc=strong_overlap; act_conf=high"
496,鼻欠山,18,summit-candidate:9e86644a708cb211,0.69,medium,鼻欠山,yamap_2026-04-19_10_27.gpx,459.04,446,13.04,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=鼻欠山(#496); candidate=summit-candidate:9e86644a708cb211; track=""鼻欠山""; score=0.69; name_tier=strong; ele_diff=13.04m; loc=strong_overlap; act_conf=high"
497,面木山,19,summit-candidate:d5a6fcb592162088,0.75,medium,面木山・黒森,yamap_2026-04-29_06_34.gpx,981.21,988,6.79,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=面木山(#497); candidate=summit-candidate:d5a6fcb592162088; track=""面木山・黒森""; score=0.75; name_tier=strong; ele_diff=6.79m; loc=strong_overlap; act_conf=high"
498,黒森,33,summit-candidate:a96db37bf518f31a,0.68,medium,面木山・黒森,yamap_2026-04-29_06_34.gpx,894.50,903,8.5,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=黒森(#498); candidate=summit-candidate:a96db37bf518f31a; track=""面木山・黒森""; score=0.68; name_tier=strong; ele_diff=8.5m; loc=mismatch_warning; act_conf=high"
499,台ヶ森,8,summit-candidate:53a6401abf71c488,0.57,medium,男山・瓶ヶ森・台ヶ森,yamap_2026-05-02_09_29.gpx,1892.14,1501,391.14,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=台ヶ森(#499); candidate=summit-candidate:53a6401abf71c488; track=""男山・瓶ヶ森・台ヶ森""; score=0.57; name_tier=strong; ele_diff=391.14m; loc=strong_overlap; act_conf=high"
500,丸山,13,summit-candidate:453327d51d16e202,0.57,medium,丸山・ちち山・笹ヶ峰,yamap_2026-05-06_07_28.gpx,1850.97,1547,303.97,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=丸山(#500); candidate=summit-candidate:453327d51d16e202; track=""丸山・ちち山・笹ヶ峰""; score=0.57; name_tier=strong; ele_diff=303.97m; loc=strong_overlap; act_conf=high"
501,大森山,25,summit-candidate:565ba3761956d9b3,0.64,medium,大森山・佐々連尾山・三つ足山,yamap_2025-10-11_06_24.gpx,1426.56,1399,27.56,37661.06,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|csv_coordinate_far|location_mismatch_warning,"mountain=大森山(#501); candidate=summit-candidate:565ba3761956d9b3; track=""大森山・佐々連尾山・三つ足山""; score=0.64; name_tier=strong; ele_diff=27.56m; loc=mismatch_warning; act_conf=high"
502,うつむき山,11,summit-candidate:51c8bc6a368c422c,0.35,low,竜王の峰,yamap_2026-01-18_09_11.gpx,542.51,535,7.51,35352.26,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|location_mismatch_warning|activity_link_ambiguous,"mountain=うつむき山(#502); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.35; name_tier=none; ele_diff=7.51m; loc=mismatch_warning; act_conf=high"
503,妙見山,11,summit-candidate:51c8bc6a368c422c,0.35,low,竜王の峰,yamap_2026-01-18_09_11.gpx,542.51,535,7.51,25974.59,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|location_mismatch_warning|activity_link_ambiguous,"mountain=妙見山(#503); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.35; name_tier=none; ele_diff=7.51m; loc=mismatch_warning; act_conf=high"
504,鉢が森,10,summit-candidate:51c8bc6a368c422c,0.42,low,竜王の峰,yamap_2026-01-18_09_11.gpx,542.51,552,9.49,13701.41,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=鉢が森(#504); candidate=summit-candidate:51c8bc6a368c422c; track=""竜王の峰""; score=0.42; name_tier=none; ele_diff=9.49m; loc=strong_overlap; act_conf=high"
505,高山寺山,17,summit-candidate:101c1b0635c0bec0,0.45,low,高山,yamap_2022-12-25_10_09.gpx,131.67,561,429.33,75689.4,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning|activity_link_ambiguous,"mountain=高山寺山(#505); candidate=summit-candidate:101c1b0635c0bec0; track=""高山""; score=0.45; name_tier=medium; ele_diff=429.33m; loc=mismatch_warning; act_conf=high"
506,陣ヶ森,17,summit-candidate:e084389cc60ad329,0.52,low,陣ヶ森・前々司山・うなめご,yamap_2022-05-05_13_29.gpx,1203.35,565,638.35,24182.35,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=陣ヶ森(#506); candidate=summit-candidate:e084389cc60ad329; track=""陣ヶ森・前々司山・うなめご""; score=0.52; name_tier=strong; ele_diff=638.35m; loc=mismatch_warning; act_conf=high"
507,牛ヶ首,15,summit-candidate:339138a4e53293da,0.36,low,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,584,12.83,3979.11,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=牛ヶ首(#507); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.36; name_tier=none; ele_diff=12.83m; loc=strong_overlap; act_conf=high"
508,三石山,21,summit-candidate:f028aab45221cee6,0.36,low,池ノ城山,yamap_2025-12-20_07_28.gpx,599.12,616,16.88,6859.56,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=三石山(#508); candidate=summit-candidate:f028aab45221cee6; track=""池ノ城山""; score=0.36; name_tier=none; ele_diff=16.88m; loc=strong_overlap; act_conf=high"
509,感応寺山,11,summit-candidate:0048d4d3a7981b80,0.42,low,壺神山・滝山・足山・皿が森,yamap_2025-01-03_07_19.gpx,697.52,688,9.52,7768.28,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=感応寺山(#509); candidate=summit-candidate:0048d4d3a7981b80; track=""壺神山・滝山・足山・皿が森""; score=0.42; name_tier=none; ele_diff=9.52m; loc=strong_overlap; act_conf=high"
510,水無権現,12,summit-candidate:49147712961a83be,0.42,low,新谷神南山・五十崎神南山,yamap_2025-04-09_06_48.gpx,708.97,703,5.97,13336.85,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=水無権現(#510); candidate=summit-candidate:49147712961a83be; track=""新谷神南山・五十崎神南山""; score=0.42; name_tier=none; ele_diff=5.97m; loc=strong_overlap; act_conf=high"
511,秋葉山,15,summit-candidate:0bd3d051cdb972fd,0.52,low,本尊山・秋葉山・立烏帽子山・明神山,yamap_2024-12-08_06_59.gpx,632.31,722,89.69,13408.95,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=秋葉山(#511); candidate=summit-candidate:0bd3d051cdb972fd; track=""本尊山・秋葉山・立烏帽子山・明神山""; score=0.52; name_tier=strong; ele_diff=89.69m; loc=mismatch_warning; act_conf=high"
512,黒山,21,summit-candidate:19baf3ce30f8991a,0.52,low,大黒山・譲ヶ葉森,yamap_2024-02-17_05_38.gpx,1021.96,729,292.96,57328.34,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=黒山(#512); candidate=summit-candidate:19baf3ce30f8991a; track=""大黒山・譲ヶ葉森""; score=0.52; name_tier=strong; ele_diff=292.96m; loc=mismatch_warning; act_conf=high"
513,大野山,17,summit-candidate:17a471cc45af2c05,0.52,low,野地峰・黒岩山・大野山,yamap_2025-04-27_06_23.gpx,1270.39,800,470.39,96659.11,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=大野山(#513); candidate=summit-candidate:17a471cc45af2c05; track=""野地峰・黒岩山・大野山""; score=0.52; name_tier=strong; ele_diff=470.39m; loc=mismatch_warning; act_conf=high"
514,棟山,17,summit-candidate:7a8dca9b423536f5,0.36,low,高森山・町木山・寒台山・鎧掛山,yamap_2026-02-22_07_32.gpx,836.10,808,28.1,17662.32,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=棟山(#514); candidate=summit-candidate:7a8dca9b423536f5; track=""高森山・町木山・寒台山・鎧掛山""; score=0.36; name_tier=none; ele_diff=28.1m; loc=strong_overlap; act_conf=high"
515,星ヶ森,16,summit-candidate:9669b668bebfc145,0.42,low,黒滝山・木久ヶ森,yamap_2023-04-18_10_53.gpx,811.01,820,8.99,12759.7,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=星ヶ森(#515); candidate=summit-candidate:9669b668bebfc145; track=""黒滝山・木久ヶ森""; score=0.42; name_tier=none; ele_diff=8.99m; loc=strong_overlap; act_conf=high"
516,草屋敷,15,summit-candidate:615a70cf4401199b,0.42,low,出石山,yamap_2022-11-14_13_02.gpx,822.64,824,1.36,15885.39,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=草屋敷(#516); candidate=summit-candidate:615a70cf4401199b; track=""出石山""; score=0.42; name_tier=none; ele_diff=1.36m; loc=strong_overlap; act_conf=high"
517,大熊山,13,summit-candidate:d1269170b687c5bc,0.36,low,稔山,yamap_2022-03-09_10_20.gpx,873.46,856,17.46,10295.5,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=大熊山(#517); candidate=summit-candidate:d1269170b687c5bc; track=""稔山""; score=0.36; name_tier=none; ele_diff=17.46m; loc=strong_overlap; act_conf=high"
518,笠松山,17,summit-candidate:8f25ad4ff380df77,0.52,low,世田山・笠松山東峰・笠松山,yamap_2026-03-06_09_00.gpx,346.89,868,521.11,34445.49,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=笠松山(#518); candidate=summit-candidate:8f25ad4ff380df77; track=""世田山・笠松山東峰・笠松山""; score=0.52; name_tier=strong; ele_diff=521.11m; loc=mismatch_warning; act_conf=high"
519,蒲山,14,summit-candidate:a0ef25e9a532b62e,0.36,low,谷上山・権現山・白滝山・障子山,yamap_2022-02-06_08_26.gpx,888.50,873,15.5,6642.07,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=蒲山(#519); candidate=summit-candidate:a0ef25e9a532b62e; track=""谷上山・権現山・白滝山・障子山""; score=0.36; name_tier=none; ele_diff=15.5m; loc=strong_overlap; act_conf=high"
520,牛ノ峯,15,summit-candidate:606168b97944fce5,0.42,low,日浦嶺・打越山,yamap_2024-04-28_10_37.gpx,900.06,895,5.06,19797.23,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=牛ノ峯(#520); candidate=summit-candidate:606168b97944fce5; track=""日浦嶺・打越山""; score=0.42; name_tier=none; ele_diff=5.06m; loc=strong_overlap; act_conf=high"
521,小森,21,summit-candidate:0ff024bf702c13bb,0.35,low,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,927.31,932,4.69,26093.2,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=小森(#521); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.35; name_tier=none; ele_diff=4.69m; loc=mismatch_warning; act_conf=high"
522,辻ヶ峰,18,summit-candidate:6a1baa0667de8a9d,0.35,low,加塚山,yamap_2025-04-06_08_48.gpx,959.80,957,2.8,102664.28,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=辻ヶ峰(#522); candidate=summit-candidate:6a1baa0667de8a9d; track=""加塚山""; score=0.35; name_tier=none; ele_diff=2.8m; loc=mismatch_warning; act_conf=high"
523,常住,16,summit-candidate:d5a6fcb592162088,0.42,low,面木山・黒森,yamap_2026-04-29_06_34.gpx,981.21,984,2.79,14882.24,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=常住(#523); candidate=summit-candidate:d5a6fcb592162088; track=""面木山・黒森""; score=0.42; name_tier=none; ele_diff=2.79m; loc=strong_overlap; act_conf=high"
524,熊鷹山,13,summit-candidate:8078eb6cc96c519a,0.42,low,三ッ足山・カガマシ山・橡尾山・笹ヶ峰,yamap_2024-10-14_04_48.gpx,1096.64,1095,1.64,19647.83,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far,"mountain=熊鷹山(#524); candidate=summit-candidate:8078eb6cc96c519a; track=""三ッ足山・カガマシ山・橡尾山・笹ヶ峰""; score=0.42; name_tier=none; ele_diff=1.64m; loc=strong_overlap; act_conf=high"
525,櫛ヶ峰,16,summit-candidate:282882317c3aab0b,0.35,low,大黒山・譲ヶ葉森,yamap_2024-02-17_05_38.gpx,1106.79,1112,5.21,98974.83,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|location_mismatch_warning,"mountain=櫛ヶ峰(#525); candidate=summit-candidate:282882317c3aab0b; track=""大黒山・譲ヶ葉森""; score=0.35; name_tier=none; ele_diff=5.21m; loc=mismatch_warning; act_conf=high"
526,大旗山,17,summit-candidate:ee9d736a090185dd,0.42,low,碁石ヶ森,yamap_2022-04-22_17_29.gpx,1188.12,1184,4.12,6058.28,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous|timezone_sensitive_activity_link,"mountain=大旗山(#526); candidate=summit-candidate:ee9d736a090185dd; track=""碁石ヶ森""; score=0.42; name_tier=none; ele_diff=4.12m; loc=strong_overlap; act_conf=high"
527,兵庫山,9,summit-candidate:e2c08955f9275289,0.36,low,ハネズル山,yamap_2024-10-20_06_42.gpx,1291.87,1303,11.13,6868.98,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=兵庫山(#527); candidate=summit-candidate:e2c08955f9275289; track=""ハネズル山""; score=0.36; name_tier=none; ele_diff=11.13m; loc=strong_overlap; act_conf=high"
528,生之越,9,summit-candidate:242762a3c600ff91,0.42,low,割石東山・青滝山・堂ヶ森,yamap_2022-05-15_06_10.gpx,1301.99,1310,8.01,33647.28,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|csv_coordinate_far|activity_link_ambiguous,"mountain=生之越(#528); candidate=summit-candidate:242762a3c600ff91; track=""割石東山・青滝山・堂ヶ森""; score=0.42; name_tier=none; ele_diff=8.01m; loc=strong_overlap; act_conf=high"
